_id,index,stageIds,gameId,createdAt,target,targetNum,repNum,trialNum,numPlayers,countCorrect,speaker,submitted,playerId,correct,response,time,tangram
E45TmHYuPCqzstZmo,31,"aJ9BSHfFzeHD7ZWHp,oFmNW4KbzjtFzP4yJ",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_L.png,7,2,31,5,4,BdL6aJuxWJhqQCqSg,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_L.png,8.493,L
SLp4AsuErdwTKkb9D,32,"x6FiJamnXvEmh9mRP,NWCzWKxENLdfDC8tq",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_F.png,8,2,32,5,4,BdL6aJuxWJhqQCqSg,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_F.png,21.103,F
S9bGYrbM93MoJavp5,33,"xfEXuW4tpd2SMacw7,DZ8c85MYN6d27TEY5",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_B.png,9,2,33,5,4,BdL6aJuxWJhqQCqSg,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_B.png,20.251,B
6LznzTKSd5YQT26Sk,34,"EqRMSMkvCGuzsCz28,DdjBq4kt8cCvtCLZC",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_J.png,10,2,34,5,4,BdL6aJuxWJhqQCqSg,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_J.png,10.686,J
p8Qfr9FvnSJynFgyu,35,"DHh7HbMEGvBFb4ojM,PAs2YLH5J5DvxzLGh",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_C.png,11,2,35,5,3,BdL6aJuxWJhqQCqSg,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_C.png,10.676,C
nKJNvJsN6bq3y9WrZ,36,"QtyhLtkgDg8Tayf9Y,nKoyn5XcuYvr5qKCF",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_K.png,0,3,36,5,2,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_K.png,8.411,K
3aCcjza3bs7W4f2hj,37,"X5LMjYpuiZ5CvCpoc,kPi5cGRoACRSvKjc6",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_F.png,1,3,37,5,3,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_F.png,6.04,F
rpy2HDAQ2Wv6GxXmz,38,"k4wWFHSrzzXo8qaCa,P8ytjbdGJ4iDQAB59",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_L.png,2,3,38,5,2,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_L.png,14.253,L
XKuq229eEowmDYZPo,39,"5cEmN9piviJu8HQas,TDYkC3PS4MLX5Zpi6",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_A.png,3,3,39,5,3,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_A.png,4.988,A
nYD7MBcDr9wNYcyjS,40,"HyT9NFPJs4WR9rTdY,3m85EBgDxAo3pkdG3",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_H.png,4,3,40,5,4,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_H.png,14.766,H
zP7kn2Mn3eos6RLQC,41,"ZBejxqreryZEQivsv,3CTWpxxWRRvw3HkWy",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_E.png,5,3,41,5,4,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_E.png,8.715,E
oTqFWyvrrtEKyf56Y,42,"4nLyafBSGwd7SqiF3,ztQX3PutAqPiXPLxE",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_D.png,6,3,42,5,1,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_D.png,6.795,D
kCGtdjDnmp7CHr8CE,43,"AvD3QjuF55FZnwZvC,YcMvZBpb53W78G5pW",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_I.png,7,3,43,5,4,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_I.png,5.342,I
gy9GDeFF9ZGBQuxMM,44,"JqCEB8xpyDgr6bMzz,QyfvRthiEuFgsJu5i",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_C.png,8,3,44,5,3,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_C.png,5.575,C
SFngnr9TS6EN7eaQ6,45,"eWoe6SK5vH4XDyd5J,WWTQK4pAsygFjt6wZ",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_G.png,9,3,45,5,1,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_G.png,5.857,G
FhLAg8z6zkyFEsvet,46,"prReRLd9J75siZYPn,HGa39RpNNmtvxSFqD",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_J.png,10,3,46,5,3,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_J.png,7.895,J
HZ6tDRnxaDRLpGD6c,47,"MsGy4QntNjPr3tDSC,rgoLSFj82hbRbopkv",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_B.png,11,3,47,5,4,5p4sT5FWj7m7RjGiN,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_B.png,16.245,B
97rqy86M5W5fusQvx,48,"H5c6Ew9NWM4EkmdBw,cu5TwCkLRXSp9DGt3",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_D.png,0,4,48,5,3,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_D.png,8.34,D
oQcKfQFkYPqqYGvCy,49,"Ce9rCxeTWryFmLm3g,nRmt3ZFDTgdyypFWP",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_B.png,1,4,49,5,4,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_B.png,10.092,B
r75cYSNnKMpDFGdJQ,50,"QYpPogar8tsNny83Z,bYtXm7sZqjmf7NC4q",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_E.png,2,4,50,5,4,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_E.png,11.827,E
xWQhQBcnFERK6tM5R,51,"cNobyv3trrnbkxEBi,RxgyRxgvF8bCX2vAm",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_I.png,3,4,51,5,3,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_I.png,6.324,I
Yvyowp6ffsWJnARjm,52,"nNnukAQCuryL7LTju,H7XocEaiSJRCHPMe2",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_G.png,4,4,52,5,3,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_G.png,23.882,G
Gj7AMGkziPjCxoGuB,53,"z6kpiszcgwSZtkTi2,vSh4Wg3ezEw3P3cF7",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_C.png,5,4,53,5,3,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_C.png,13.886,C
FcE6t2m7KxHNpAaQv,54,"fqbTJnNiFEXAYgd8x,FiHcDa89GW7pQ3wZA",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_K.png,6,4,54,5,3,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_K.png,11.853,K
iEwLCcgoCyZpuXadX,55,"kCtTzH2sbN4xmp4Rg,ExgRwvbcLKwdBg7TD",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_F.png,7,4,55,5,2,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_F.png,11.944,F
gh3PT2DvEXsSxTbSH,56,"hZEunyTLQxfJGv7ff,ECDhdh2WnhYM5NEb4",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_L.png,8,4,56,5,4,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_L.png,18.905,L
hjXFxRuB3eCvHPA7a,57,"47tTrpte784auMJLM,uiZqPdn8qkWmeL7Tb",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_J.png,9,4,57,5,1,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_J.png,19.764,J
page9tr9QxdA3wdCd,58,"hcXZ7MYFLRjEzmCLb,XXtP3WqEsoSjFY5Wj",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_H.png,10,4,58,5,4,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_H.png,23.992,H
yEhMsh6PEaMMTxKbt,59,"JMsFWAXJv3ejuSWfB,Kpb6nXsFkRkq3spPz",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_A.png,11,4,59,5,1,hgb9G3BwFxihakBLx,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_A.png,7.9,A
a5XWXRcEkjEG5WEFf,60,"5G9NduKSJ3M77bXKM,MC952ducs6eBWporm",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_B.png,0,5,60,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_B.png,12.192,B
fFwgb72QdTBjrBLrL,61,"nkgn3evqeMsHWB4N5,Zwot8fa5EAJ6vHN5m",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_F.png,1,5,61,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_F.png,8.366,F
SuGciGsZLJBZjPRTp,62,"x9gHYF9rcTgqamSyh,uP9vWokWaAYcM8onu",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_K.png,2,5,62,5,2,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_K.png,5.016,K
fAMWorykMQiBEdoSt,63,"Q64Y38wDCZNkp9q7a,ai9k3h8puXX67eM5u",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_J.png,3,5,63,5,3,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_J.png,6.09,J
fPhTadgfJpFTSQbGi,64,"2RrgnnphSeNX9sgZ8,Lis4Z8ftr7kQ3yQpb",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_H.png,4,5,64,5,3,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_H.png,4.717,H
LmgSBX5APHAkEeFqq,65,"eSrW9CaYHFLBR8ybJ,fMizqJLTYQwrN7hzG",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_D.png,5,5,65,5,2,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_D.png,6.309,D
GGywvHWAqmj55XZfZ,66,"2i4wgzEJxByRYDYqk,raxFGER8wpqMSvqJo",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_L.png,6,5,66,5,1,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_L.png,8.062,L
reoCmWrChcfHzEoPf,67,"u4ZbdSkhcik4ugdeX,AaXdrs9tcEppSR6zw",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_G.png,7,5,67,5,3,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_G.png,8.283,G
SkkwQYiHNpJJkj3mk,68,"Fk7N2An2AAoTEbYNk,AvkofsdbqvajtTYx5",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_E.png,8,5,68,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_E.png,4.973,E
rPZqrAF9vGYqzMLex,69,"hrhdbv7tepeST9mmi,3MxJwrwxHAPgWytBr",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_A.png,9,5,69,5,3,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_A.png,13.801,A
fmGBuFQF8rGiwZT6f,70,"pRusN2JBhpwwwAELP,EoyBtRTbkdmcDAxAs",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_C.png,10,5,70,5,2,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_C.png,5.836,C
n648JmqSRs3GdSFEr,71,"wkC8qqxDy55AwAZxw,nbBYgHMxnmX5EQwDD",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_I.png,11,5,71,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,ACWNsNNDjsRBXEM8u,TRUE,/experiment/tangram_I.png,21.509,I
tDW3kYC849oe8yrk3,0,"tB2R98a4HMuRtAvqi,2nGt9TJCATqJn9bWY",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_L.png,0,0,0,5,3,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_L.png,26.733,L
co6Lk7BwJPtQtiDsB,1,"Ly82zCAGYwfrPpW65,9SuekEdoNEaMbJdyH",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_I.png,1,0,1,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_I.png,21.324,I
xm5jSyzW2pt6YKM8i,2,"W9b9it6daYJN958qJ,bWh84hcyGymXLPzSk",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_C.png,2,0,2,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_C.png,27.681,C
38dWhMZNuruh7WHXK,3,"DP3oGq6YN2N9FmdmW,6FQsKPEC7RArEyaFo",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_A.png,3,0,3,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_A.png,33.063,A
HxFdyWWCSfRofC9TY,4,"JizuoWqGDy6JvtHxJ,6rczRMAg3DNqP3G4P",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_K.png,4,0,4,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_K.png,45.042,K
4oedsznjRit93Ta9M,5,"wTxmcnbjHxFJeQaCh,fptgj5ojFaBoM7giq",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_F.png,5,0,5,5,3,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_F.png,28.088,F
hkzpJ9oSENr6Nghxu,6,"JjMc8b3fGDwPFc8x9,h7kWXnHW2LgoJHtMu",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_H.png,6,0,6,5,2,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,FALSE,/experiment/tangram_E.png,16.37,H
uQuYRbhBjymdD2YrL,7,"X96owzeJ8TRbXuMK3,HS38CoqSuZyHpBENu",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_J.png,7,0,7,5,1,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,FALSE,/experiment/tangram_E.png,22.369,J
NuiKmQ4dxjapFGQLQ,8,"xHs5iXZaXMfA9ME2A,afsz582JRqNBz4ERL",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_B.png,8,0,8,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_B.png,37.928,B
NzAxvedtWfT7HvtWo,9,"jxDvdfRddzDP2yxqs,PaLbBtgcLZsQhmxHb",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_G.png,9,0,9,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_G.png,38.053,G
SnRzxH6KYrfJak336,10,"92Aarsdt3fPpNjSB2,TRMkJxEwQzeAHiwKf",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_E.png,10,0,10,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_E.png,18.393,E
QL4DM8ccPvP83tv2d,11,"FPT8uEHeNRfSAqFvR,gqyrwYieeXRuiB4DF",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_D.png,11,0,11,5,4,SuRN8Cwpc7a6Cu2zZ,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_D.png,34.105,D
EiYsQbyGCadhHyEJN,12,"wr9trtTnL3TDQihWm,Ke6hpDwqdrh7C54sC",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_C.png,0,1,12,5,4,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_C.png,17.581,C
k2guFYZHBYSSdKLGZ,13,"2s5r5ReXLpBraZCfx,jwn3FCX2nbvotoukj",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_I.png,1,1,13,5,4,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_I.png,20.463,I
vML9girnB4MfChm4x,14,"qrYLJCuyxQjnbkbMt,3zkxX9maavxoWTkMs",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_J.png,2,1,14,5,3,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_J.png,23.084,J
xW7JYJ2EB6SFRStgy,15,"62ohQgfmCCJ8KoSLa,nsqxPgE98dAtwzuMC",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_F.png,3,1,15,5,4,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_F.png,18.693,F
gpcYMifadJQXtjYeP,16,"jHAFd6XKGRQiGsaKA,v88rbdGQcgYadhgrn",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_B.png,4,1,16,5,4,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_B.png,24.147,B
mzjQFAqr2SoJd6CBW,17,"GjmNHkMvFyW8ar6M8,ApbHuZK7J3QWdZuJm",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_G.png,5,1,17,5,4,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_G.png,22.451,G
jAzgKbigkqwTfeHPg,18,"jXH7aLYSEKwpLS3CZ,iD6T7aZR9KSFAEwev",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_A.png,6,1,18,5,4,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_A.png,25.872,A
wwYZovcAGzsHXyPoe,19,"B8dzZhAEWHZsrimo8,oJwQhACyoFRwoKqmr",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_L.png,7,1,19,5,4,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_L.png,29.044,L
SbCqMTu5FcFcuRrgh,20,"wEoQErgCL7jL7hpE5,8kHw5EPH7muXgNjQ6",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_H.png,8,1,20,5,4,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_H.png,18.756,H
tpTYQjSXF2qig3mfz,21,"AZDEp5XhkwdGPvavW,meSvyPr9Cs6TXeJCx",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_D.png,9,1,21,5,2,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_D.png,12.567,D
t6mJZ7yfSsyYxksCz,22,"9iHNz7EFqoASknkkd,emnsMuuaxM8RG65kx",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_K.png,10,1,22,5,3,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_K.png,15.659,K
ueNKCE4DCAqj3wEg2,23,"orZn3rjsbamS4Hpyy,hie4YxzwEDSvhqXuq",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_E.png,11,1,23,5,4,ACWNsNNDjsRBXEM8u,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_E.png,11.04,E
nKJNvJsN6bq3y9WrZ,36,"QtyhLtkgDg8Tayf9Y,nKoyn5XcuYvr5qKCF",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_K.png,0,3,36,5,2,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_K.png,8.966,K
3aCcjza3bs7W4f2hj,37,"X5LMjYpuiZ5CvCpoc,kPi5cGRoACRSvKjc6",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_F.png,1,3,37,5,3,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_F.png,9.348,F
rpy2HDAQ2Wv6GxXmz,38,"k4wWFHSrzzXo8qaCa,P8ytjbdGJ4iDQAB59",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_L.png,2,3,38,5,2,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_L.png,12.973,L
XKuq229eEowmDYZPo,39,"5cEmN9piviJu8HQas,TDYkC3PS4MLX5Zpi6",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_A.png,3,3,39,5,3,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_A.png,9.082,A
nYD7MBcDr9wNYcyjS,40,"HyT9NFPJs4WR9rTdY,3m85EBgDxAo3pkdG3",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_H.png,4,3,40,5,4,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_H.png,16.644,H
zP7kn2Mn3eos6RLQC,41,"ZBejxqreryZEQivsv,3CTWpxxWRRvw3HkWy",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_E.png,5,3,41,5,4,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_E.png,13.568,E
oTqFWyvrrtEKyf56Y,42,"4nLyafBSGwd7SqiF3,ztQX3PutAqPiXPLxE",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_D.png,6,3,42,5,1,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_D.png,8.697,D
kCGtdjDnmp7CHr8CE,43,"AvD3QjuF55FZnwZvC,YcMvZBpb53W78G5pW",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_I.png,7,3,43,5,4,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_I.png,10.516,I
gy9GDeFF9ZGBQuxMM,44,"JqCEB8xpyDgr6bMzz,QyfvRthiEuFgsJu5i",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_C.png,8,3,44,5,3,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_C.png,7.185,C
SFngnr9TS6EN7eaQ6,45,"eWoe6SK5vH4XDyd5J,WWTQK4pAsygFjt6wZ",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_G.png,9,3,45,5,1,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_G.png,7.67,G
FhLAg8z6zkyFEsvet,46,"prReRLd9J75siZYPn,HGa39RpNNmtvxSFqD",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_J.png,10,3,46,5,3,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_J.png,9.64,J
HZ6tDRnxaDRLpGD6c,47,"MsGy4QntNjPr3tDSC,rgoLSFj82hbRbopkv",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_B.png,11,3,47,5,4,5p4sT5FWj7m7RjGiN,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_B.png,26.368,B
97rqy86M5W5fusQvx,48,"H5c6Ew9NWM4EkmdBw,cu5TwCkLRXSp9DGt3",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_D.png,0,4,48,5,3,hgb9G3BwFxihakBLx,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_D.png,10.065,D
oQcKfQFkYPqqYGvCy,49,"Ce9rCxeTWryFmLm3g,nRmt3ZFDTgdyypFWP",55uXKbqaShw7M2wCX,2021-07-22T22:32:55Z,/experiment/tangram_B.png,1,4,49,5,4,hgb9G3BwFxihakBLx,TRUE,BdL6aJuxWJhqQCqSg,TRUE,/experiment/tangram_B.png,16.212,B
