_id,index,stageIds,gameId,createdAt,target,targetNum,repNum,trialNum,numPlayers,countCorrect,speaker,submitted,playerId,correct,response,time,tangram
SfJNBhXWnKFax8DEj,10,"6DyrdWN367QhGzMbS,bphNpSuPMxvZTRr9X",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_H.png,10,0,10,4,3,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_H.png,38.411,H
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_I.png,11,0,11,4,2,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_I.png,30.163,I
HX5igFXuzLSrXMCEk,12,"GRvQhXQZXqikFzyru,qeA6sgZktaB8JF6Ym",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_E.png,0,1,12,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_E.png,35.114,E
kmEHvdcjxm4QYgZfq,13,"jgNQ6tJRERnfDR8Pf,NkA2McQPjsPrmoXQz",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_K.png,1,1,13,4,1,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_K.png,47.286,K
kWEKGZdw7g8scta2u,14,"QJhR4gPBijERZQ6C9,fcfLWjiZGy3n4Q2E7",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_L.png,2,1,14,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_L.png,34.143,L
YzPS8hLqZa9crihvC,15,"NMiyHhSQmwrsrMJSz,4YWTbttWWz63BjKih",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_A.png,3,1,15,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_A.png,61.585,A
AYDmg47y3ASnoXnvd,16,"s4nShMcbTGxAhdypG,eDzNjQNRXpQLNgi6A",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_D.png,4,1,16,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_D.png,44.39,D
LquS74BkTj5TaCHyX,17,"5sQB5YCDqDTaoxTSZ,7rbP5npyXuo8QsshE",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_C.png,5,1,17,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_C.png,37.551,C
qMmpD3xbh2gpjMoXQ,18,"eAR4S8qpyTcQbbuXn,S3ifMZWqM3Ky5eneK",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_I.png,6,1,18,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_I.png,34.047,I
BGH9bMnC6iin5KuKP,19,"HMov5eARWXmF3kQnd,qnukpQ2D9GvZjviRt",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_J.png,7,1,19,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_J.png,87.553,J
PoJmNocoLRGPm4fxW,20,"gMxZFt2TQGPAtiCYk,kpzM3Em42W22YEp75",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_B.png,8,1,20,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_B.png,47.58,B
PERXohzoBj73K3dJM,21,"uYocD5iy9owbRJNAj,oxrnDgH3CDLv4WypL",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_G.png,9,1,21,4,1,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_G.png,35.284,G
vfbeQXh3ruWKGhtTQ,22,"tCsaEy9W6aEh3XceJ,uN66kD3D5hJaZKRxW",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_H.png,10,1,22,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_H.png,36.173,H
PB4sHeSHtLrHyP8EM,23,"e4LAxSL76Xqbrms7R,YXaDa6FMBDpMWsHgQ",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_F.png,11,1,23,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_F.png,51.319,F
fuceCD3GPnYEaSaGP,24,"5mdLcpt99FwdzrzMN,cutFtQxNZT57Jqnpg",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_I.png,0,2,24,4,3,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_I.png,31.721,I
pPXSnu6ftZH8odMHq,25,"ZsAvB6b5Z7vskejyg,3pNcHLfcvRPhjH5Sx",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_E.png,1,2,25,4,2,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_E.png,22.614,E
AGX43aHGbyqZxKkwz,26,"MHNPdnXiB35Bu8MwC,Dhaj6o7A5Gyymm62B",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_L.png,2,2,26,4,3,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_L.png,22.587,L
EJLiSrQqtgpHqn6M3,27,"ZE3TRjib76MkrxPuQ,nD7NkDZZHjhbh8vnA",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_D.png,3,2,27,4,3,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_D.png,25.635,D
xiLDxWYPT4KBqjLM6,28,"CZyvXLwc5MfRx3SKp,vawukwipyEbhTxkbv",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_G.png,4,2,28,4,1,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,FALSE,/experiment/tangram_B.png,34.991,G
yy6KCQdvNER3E5LPK,29,"isSf947N8DjdjwC4c,GEdkRnRtF87EJEpZD",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_A.png,5,2,29,4,3,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_A.png,46.879,A
Zd3pumKTs3vamekaq,30,"NnMmPmS492mD8dWpX,HCc2vGtMZkWuWkkaa",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_C.png,6,2,30,4,3,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_C.png,32.152,C
i4DFLgEApNsa4X9Es,31,"F4BSjo5Wc3asgyBK6,aDjwh6piDZMke5Jnk",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_B.png,7,2,31,4,3,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_B.png,36.08,B
moS6vHu9Nr48PzBFJ,32,"eLmX7CCLwL6aNHvo8,KYmrpXrXB7WsszirB",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_H.png,8,2,32,4,1,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,FALSE,/experiment/tangram_F.png,17.922,H
oaXes72BwFFpJtPpy,33,"5EiCsL7u7qrexuG4A,eYLRNfXnWqodkfNKF",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_J.png,9,2,33,4,3,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_J.png,65.197,J
xYYouR4xHTr7TC656,34,"PuP73ZCvugjevB6Q8,8TbHAgpC7vph2tcDf",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_K.png,10,2,34,4,2,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,FALSE,/experiment/tangram_L.png,40.601,K
LgPtvk4dE9Tj9iCte,35,"w7pbG5s5s7LETy6ZH,5HqzyHNmpQ7Z9yb9k",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_F.png,11,2,35,4,3,wXsGgzkQgoofFhxwk,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_F.png,26.89,F
jsG2zuyETbLrNK5fL,48,"SA7KkxK5efrsuTLEw,oFhn3urQpMfWKXdag",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_J.png,0,4,48,4,3,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_J.png,25.625,J
NEhHdCW7f3WigdibA,49,"SejL4vJyrEE8JEmrw,3Bs2HJbmdeKMZWYFX",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_A.png,1,4,49,4,3,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_A.png,10.693,A
7SSA4Te5BZN2EtjLd,50,"yLNYNvK8hTwPtKtZa,XQePtHt3oF25mt8av",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_I.png,2,4,50,4,3,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_I.png,12.963,I
CCWp79tcCT7WKDBpY,51,"3nhFBK6TNwXfr68AS,X8tZr6C3vsDXDZXpT",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_B.png,3,4,51,4,1,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_B.png,12.848,B
6w4JdKMenoL44aiau,52,"dJEdeBP9upad6JCh9,CpkJKgCnhGdvvzMnQ",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_D.png,4,4,52,4,3,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_D.png,8.887,D
mMprYhDH3f5dM2cLP,53,"ujCNRJ4dRDjmTGMGG,vy82zHSnJtZR7qMEi",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_G.png,5,4,53,4,2,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_G.png,48.322,G
oq3yeZW2m9tEMyjzZ,54,"WwALHaWQwAeBmder5,K9mK4M7TH7g6B6oZK",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_L.png,6,4,54,4,3,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_L.png,16.318,L
mKfMqAEdZMcwAbuxY,55,"Hx44Z75wLcA5FS6Yg,Y2YQjBir2pXAgJWwx",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_C.png,7,4,55,4,2,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_C.png,8.808,C
cXopZMmyWgLSBLFyy,56,"y4bmgaCQaygTe7Y8v,QYNMpr5y58ZFtPSga",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_H.png,8,4,56,4,3,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_H.png,22.393,H
Ra8pbpqLDXb498NKA,57,"JTNxQjzwYHJbFncqJ,BEbmssZ9b25RhuopY",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_K.png,9,4,57,4,3,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_K.png,12.85,K
bCynh6xvkvAK9mPmk,58,"QyuzfiqdMJkJS3L2t,puMgwpGYvLyqcxJgH",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_F.png,10,4,58,4,3,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_F.png,16.921,F
7pBjDDMxhNSAG65Gk,59,"s7mmbqatY7yqttes7,u85f3ptD5vKGnJdkC",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_E.png,11,4,59,4,2,qZYMtuyj2SBfZk8XH,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_E.png,10.399,E
SefmynHStejzneLZq,60,"dbFpv8xzo6MWGGb6M,zkqRbk8vcYN5ujCa2",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_I.png,0,5,60,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_I.png,30.707,I
HHLApyQ8rxZJ2w5Dg,61,"aCw3s936RjLuAoW4s,T9S5TDxoxfE8Ynmci",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_G.png,1,5,61,4,1,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,FALSE,/experiment/tangram_B.png,22.986,G
A4DcnJHi9hdwXx9Q6,62,"L28HRkwisFCzc27CK,YMJcHgf9x8qWfScGE",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_E.png,2,5,62,4,2,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_E.png,10.414,E
yawXz6Q2mhYC29Lyo,63,"CEtotPDfvmSAWbJfA,KTAXJZ6AyDDWxreeR",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_L.png,3,5,63,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_L.png,20.222,L
HWfbtXTz9pdgMoneo,64,"dQcm2ZPhKwR7kR6AC,M67h2RktJjoy5HTyP",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_D.png,4,5,64,4,2,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_D.png,12.227,D
FrYMnCz7oPKHpEcKK,65,"RNtu2WPbeC5YvXShG,7butA5khRzzr7JiQq",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_K.png,5,5,65,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_K.png,10.62,K
m5voqiguNCTx8fPjK,66,"aCGwjwvsMJL7BpoLp,PsaQXWA5haPramgMW",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_C.png,6,5,66,4,2,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_C.png,12.164,C
nrv4sL35MpdxMKdYy,67,"eEyEwm65ESZixiX3B,C4u2KhvdJBR3m33XA",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_B.png,7,5,67,4,1,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,FALSE,/experiment/tangram_G.png,41.147,B
AW3XMxSezivQnMeyA,68,"BhWaJdhfmL6gBPhnC,2NjfkKtWpeJyME3Gh",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_A.png,8,5,68,4,2,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_A.png,10.719,A
zNjvFaLNkKRdQwygS,69,"pKijGQYDmeRAphfEb,jCGX4nPFgb2D7q8jo",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_F.png,9,5,69,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_F.png,27.99,F
YPrX9oD8heYGmH353,70,"J2iLcw88trcX6ZRu5,6moiTGFzhYH2QaR6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_J.png,10,5,70,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_J.png,17.371,J
4oN4XkghtasgLKgWZ,71,"w9AFTbFzs4NFaKixb,utu9JGM2Di7agjrtB",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_H.png,11,5,71,4,3,ieBYKaxXNCy2QcwJj,TRUE,hv4nKRCaDiRgPQjY4,TRUE,/experiment/tangram_H.png,40.784,H
7hkQitvpzWzLYmqsQ,0,"oHJqKk7mnHQXxo6bR,Pn38JXdLSF3jWmBR3",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_G.png,0,0,0,4,0,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,FALSE,/experiment/tangram_E.png,129.154,G
tywCoAdX8FZS6pxkb,1,"c2iyJTYwsrXsGAGfL,LXoXMwkLzxoyR3Pfk",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_L.png,1,0,1,4,3,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_L.png,104.554,L
d2CkQZTeKNYMks2rj,2,"bgbHF6LzEcRQFDB7n,nSLgSCSLbdgfmdQGn",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_C.png,2,0,2,4,3,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_C.png,148.251,C
wvNeRNnimGQ5QqZT5,3,"PWKAaTG7xJeF4xc9E,CqhHT5SxXqb3DmRjm",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_D.png,3,0,3,4,3,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_D.png,75.928,D
ZND2Z6M7fm8mjgBxL,4,"s9mfvyrLXmqNJLgh3,9YwuPnnc5CZ8iRh7j",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_J.png,4,0,4,4,3,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_J.png,138.798,J
GhfMqpAd2L65PojLv,5,"timiA5wXxWrpKQNFv,DXKb6R9NJgN5i32vR",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_A.png,5,0,5,4,3,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_A.png,133.102,A
eQYrDKSNDhnyw45fb,6,"s8W2Ry4eMtdPCgoH7,gvpCCfu7iMXYSzE5m",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_B.png,6,0,6,4,3,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_B.png,130.195,B
KJgjvsp8DnR3A94tR,7,"ehBxcm45BCeB56KuF,Nyi2xSMgsw5SFG88w",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_F.png,7,0,7,4,3,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_F.png,24.924,F
uXWZJ2kzSPSBLEaNa,8,"YWaC7BMtdcTf8wMDQ,HBWvgQYaJRLSip7kP",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_K.png,8,0,8,4,2,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,FALSE,/experiment/tangram_J.png,173.966,K
ZGihRQmN3dtm4AHaj,9,"v2tR2AXAaXix6vquq,aNw9XNh2T97Zw2y6Z",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_E.png,9,0,9,4,3,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_E.png,101.032,E
SfJNBhXWnKFax8DEj,10,"6DyrdWN367QhGzMbS,bphNpSuPMxvZTRr9X",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_H.png,10,0,10,4,3,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_H.png,120.906,H
9dukS2mw6isr6Xzej,11,"CbKLydcL3kGQXtLBz,jiSSGiAFKrXGs5jQ5",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_I.png,11,0,11,4,2,qZYMtuyj2SBfZk8XH,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_I.png,46.802,I
fuceCD3GPnYEaSaGP,24,"5mdLcpt99FwdzrzMN,cutFtQxNZT57Jqnpg",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_I.png,0,2,24,4,3,wXsGgzkQgoofFhxwk,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_I.png,32.473,I
pPXSnu6ftZH8odMHq,25,"ZsAvB6b5Z7vskejyg,3pNcHLfcvRPhjH5Sx",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_E.png,1,2,25,4,2,wXsGgzkQgoofFhxwk,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_E.png,33.816,E
AGX43aHGbyqZxKkwz,26,"MHNPdnXiB35Bu8MwC,Dhaj6o7A5Gyymm62B",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_L.png,2,2,26,4,3,wXsGgzkQgoofFhxwk,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_L.png,25.394,L
EJLiSrQqtgpHqn6M3,27,"ZE3TRjib76MkrxPuQ,nD7NkDZZHjhbh8vnA",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_D.png,3,2,27,4,3,wXsGgzkQgoofFhxwk,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_D.png,34.035,D
xiLDxWYPT4KBqjLM6,28,"CZyvXLwc5MfRx3SKp,vawukwipyEbhTxkbv",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_G.png,4,2,28,4,1,wXsGgzkQgoofFhxwk,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_G.png,48.907,G
yy6KCQdvNER3E5LPK,29,"isSf947N8DjdjwC4c,GEdkRnRtF87EJEpZD",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_A.png,5,2,29,4,3,wXsGgzkQgoofFhxwk,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_A.png,45.116,A
Zd3pumKTs3vamekaq,30,"NnMmPmS492mD8dWpX,HCc2vGtMZkWuWkkaa",3WzEi9zkHF77vdTw5,2021-05-04T21:45:59Z,/experiment/tangram_C.png,6,2,30,4,3,wXsGgzkQgoofFhxwk,TRUE,ieBYKaxXNCy2QcwJj,TRUE,/experiment/tangram_C.png,41,C
